file_id,item_idx,true_A,focus,logic,alternative,S1,S2,p_A,p_B,p_C,pred,correct
f6,1,B,1,POS,2,Sam only gave SUE grapes.,Sam also gave Sue oranges.,0.010629561817920763,0.4180135860107164,0.5713568521713629,C,0
f6,2,B,1,NEG,2,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,0.8532721456327657,0.13085352062002867,0.015874333747205732,A,0
f6,3,B,2,POS,1,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,0.03556013648750014,0.8615432030515453,0.10289666046095453,B,1
f6,4,C,2,POS,2,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,0.00880628287954234,0.29162402595544873,0.6995696911650089,C,1
f6,5,A,2,NEG,2,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,0.859183618585667,0.11996890951068791,0.020847471903645016,A,1
f6,6,A,2,NEG,2,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,0.8160096541716096,0.15332367850070097,0.030666667327689346,A,1
f6,7,B,1,NEG,2,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,0.6612971018145829,0.2844203274030498,0.054282570782367257,A,0
f6,8,C,2,POS,2,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,0.01571498199516947,0.6376180861146723,0.34666693189015824,B,0
f6,9,B,1,POS,2,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,0.008426109358991726,0.27903445547014716,0.712539435170861,C,0
f7,0,C,2,POS,2,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,0.021658713252903836,0.8517412530383737,0.12660003370872253,B,0
f7,1,C,1,POS,1,Sam only gave MARY apples.,Sam also gave Ellen apples.,0.02063226073355074,0.7742198850291947,0.20514785423725454,B,0
f7,2,B,2,POS,1,Sam only gave Sue APPLES.,Sam also gave Tom apples.,0.08636548024370584,0.8587372838355566,0.054897235920737586,B,1
f7,3,B,1,NEG,2,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,0.7848362765432794,0.17787838870859024,0.037285334748130436,A,0
f7,4,B,1,NEG,2,Sam only gave BILL apples.,Sam didn't give Bill bananas.,0.7504407036235502,0.21500486802594115,0.034554428350508634,A,0
f7,5,B,1,NEG,2,Sam only gave SUE apples.,Sam didn't give Sue bananas.,0.8084001236840743,0.16169019443223714,0.029909681883688546,A,0
f7,6,A,1,NEG,1,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,0.47467609358440294,0.46007184522888744,0.06525206118670962,A,1
f7,7,A,1,NEG,1,Sam only gave TOM apples.,Sam didn't give Mary apples.,0.6690111660991647,0.2832771765149599,0.04771165738587539,A,1
f7,8,B,2,POS,1,Sam only gave Tom APPLES.,Sam also gave Bill apples.,0.07482089791229271,0.8430044235014347,0.08217467858627259,B,1
f7,9,B,2,NEG,1,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,0.3293077367204552,0.6152277935899951,0.055464469689549684,B,1
f8,0,B,2,POS,1,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,0.13595812548390412,0.7123696357533419,0.15167223876275399,B,1
f8,1,B,1,POS,2,Sam only gave ROB grapes.,Sam also gave Rob oranges.,0.019291135124899682,0.7016226452253581,0.2790862196497422,B,1
f8,2,C,1,POS,1,Sam only gave TOM apples.,Sam also gave Bill apples.,0.06060654063766482,0.8498227979936488,0.08957066136868638,B,0
f8,3,C,2,POS,2,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,0.020617527331970933,0.6413924081705135,0.3379900644975156,B,0
f8,4,B,2,POS,1,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,0.12293685854991666,0.8142731399187073,0.06279000153137598,B,1
f8,5,A,2,NEG,2,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,0.8449027134033082,0.11797485243877086,0.037122434157920894,A,1
f8,6,B,2,NEG,1,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,0.5398641284273544,0.4075108112725338,0.05262506030011181,A,0
f8,7,B,2,POS,1,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,0.19761029699561816,0.7457734101159269,0.05661629288845497,B,1
f8,8,B,2,NEG,1,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,0.330972940937063,0.6087524063354113,0.0602746527275257,B,1
f8,9,B,2,NEG,1,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,0.44073529539558143,0.4916757591056822,0.0675889454987364,B,1
f9,0,B,1,POS,2,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,0.01142202471180161,0.4634360711087309,0.5251419041794675,C,0
f9,1,B,1,NEG,2,Sam only gave MARY apples.,Sam didn't give Mary oranges.,0.7545833214559645,0.21959625728517915,0.02582042125885631,A,0
f9,2,B,1,POS,2,Sam only gave TOM bananas.,Sam also gave Tom apples.,0.012737589376525688,0.5588088217891969,0.4284535888342774,B,1
f9,3,B,1,NEG,2,Sam only gave MARY apples.,Sam didn't give Mary grapes.,0.6972363416730584,0.2817089460666042,0.021054712260337477,A,0
f9,4,A,2,NEG,2,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,0.8629117517618927,0.11143455665184626,0.02565369158626102,A,1
f9,5,B,2,POS,1,Sam only gave Rob APPLES.,Sam also gave Mary apples.,0.019968590218619246,0.810203530348062,0.1698278794333187,B,1
f9,6,C,1,POS,1,Sam only gave ROB apples.,Sam also gave Tom apples.,0.009469058364698612,0.8658005384347559,0.1247304032005455,B,0
f9,7,A,2,NEG,2,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,0.772467281647917,0.20151014028033717,0.026022578071745867,A,1
f9,8,B,2,POS,1,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,0.08109807629121418,0.8450612903527137,0.07384063335607213,B,1
f9,9,C,2,POS,2,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,0.012356550756081415,0.47839480805207396,0.5092486411918447,C,1
f10,0,C,2,POS,2,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,0.02351318664268447,0.7314737862538958,0.24501302710341968,B,0
f10,1,B,2,NEG,1,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,0.30290957630768034,0.6513579249398705,0.04573249875244916,B,1
f10,2,B,1,POS,2,Sam only gave MARY apples.,Sam also gave Mary bananas.,0.014863726241310306,0.652084218929239,0.3330520548294507,B,1
f10,3,A,1,NEG,1,Sam only gave SUE apples.,Sam didn't give Rob apples.,0.5107235745128048,0.41684042278327205,0.07243600270392317,A,1
f10,4,B,1,POS,2,Sam only gave BILL bananas.,Sam also gave Bill grapes.,0.032148266982548426,0.7549174844174911,0.21293424859996046,B,1
f10,5,A,2,NEG,2,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,0.7297139319706809,0.2406341276741582,0.02965194035516093,A,1
f10,6,C,1,POS,1,Sam only gave SUE grapes.,Sam also gave Tom grapes.,0.03831947385061839,0.8193064372489668,0.14237408890041478,B,0
f10,7,A,1,NEG,1,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,0.2896646252034111,0.6630489283679016,0.0472864464286873,B,0
f10,8,B,1,POS,2,Sam only gave MARY grapes.,Sam also gave Mary bananas.,0.01659485751229973,0.8645574499790466,0.11884769250865368,B,1
f10,9,A,1,NEG,1,Sam only gave SUE apples.,Sam didn't give Bill apples.,0.4028040888449243,0.5505679517645518,0.04662795939052391,B,0
f11,0,A,1,NEG,1,Sam only gave ROB oranges.,Sam didn't give Tom oranges.,0.44640560005578617,0.49028062032364184,0.06331377962057202,B,0
f11,1,A,1,NEG,1,Sam only gave SUE grapes.,Sam didn't give Bill grapes.,0.552123875561713,0.4103036233366462,0.037572501101640766,A,1
f11,2,A,1,NEG,1,Sam only gave SUE oranges.,Sam didn't give Mary oranges.,0.4882638583330339,0.45157022954819825,0.06016591211876786,A,1
f11,3,B,1,NEG,2,Sam only gave ELLEN bananas.,Sam didn't give Ellen grapes.,0.807180883007766,0.16919429795954272,0.023624819032691213,A,0
f11,4,B,1,NEG,2,Sam only gave ELLEN bananas.,Sam didn't give Ellen oranges.,0.8361926525221465,0.13650469121316613,0.02730265626468737,A,0
f11,5,B,1,NEG,2,Sam only gave ROB grapes.,Sam didn't give Rob apples.,0.8187283119051244,0.15144951001066356,0.029822178084212062,A,0
f11,6,C,1,POS,1,Sam only gave BILL apples.,Sam also gave Ellen apples.,0.014857889572042898,0.7047943053638377,0.2803478050641194,B,0
f11,7,C,1,POS,1,Sam only gave ELLEN apples.,Sam also gave Sue apples.,0.029751221126314058,0.8167803040998921,0.15346847477379388,B,0
f11,8,C,1,POS,1,Sam only gave ELLEN oranges.,Sam also gave Rob oranges.,0.0184685670390769,0.59277806424566,0.38875336871526306,B,0
f11,9,C,1,POS,1,Sam only gave SUE apples.,Sam also gave Bill apples.,0.015227637741665304,0.7810288226769893,0.20374353958134545,B,0
f12,0,B,1,POS,2,Sam only gave BILL grapes.,Sam also gave Bill apples.,0.025039196729220368,0.85550547236531,0.11945533090546957,B,1
f12,1,B,1,POS,2,Sam only gave ROB apples.,Sam also gave Rob bananas.,0.0200219063964181,0.8647599747307075,0.1152181188728744,B,1
f12,2,B,1,POS,2,Sam only gave ROB grapes.,Sam also gave Rob bananas.,0.013406872589051853,0.6068414420810805,0.37975168532986764,B,1
f12,3,B,2,NEG,1,Sam only gave Rob ORANGES.,Sam didn't give Ellen oranges.,0.47182431031544975,0.47182431031544975,0.05635137936910048,B,1
f12,4,B,2,NEG,1,Sam only gave Sue APPLES.,Sam didn't give Rob apples.,0.39099178002748786,0.5600698596839682,0.048938360288543946,B,1
f12,5,B,2,NEG,1,Sam only gave Tom APPLES.,Sam didn't give Bill apples.,0.2987527569804968,0.6424193410675811,0.058827901951922036,B,1
f12,6,B,2,NEG,1,Sam only gave Tom BANANAS.,Sam didn't give Sue bananas.,0.40609651877178515,0.5296496826730472,0.06425379855516755,B,1
f12,7,A,2,NEG,2,Sam only gave Sue APPLES.,Sam didn't give Sue oranges.,0.7908136192053873,0.17102544820706436,0.03816093258754834,A,1
f12,8,A,2,NEG,2,Sam only gave Sue BANANAS.,Sam didn't give Sue oranges.,0.857730599986256,0.11976603086750906,0.022503369146234905,A,1
f12,9,A,2,NEG,2,Sam only gave Sue ORANGES.,Sam didn't give Sue bananas.,0.8774301066522466,0.09844492648999213,0.02412496685776123,A,1
f13,0,B,2,POS,1,Sam only gave Ellen BANANAS.,Sam also gave Tom bananas.,0.08248555365778924,0.7704680458316776,0.1470464005105331,B,1
f13,1,B,2,POS,1,Sam only gave Ellen ORANGES.,Sam also gave Rob oranges.,0.04355469987240671,0.7841831293282345,0.17226217079935877,B,1
f13,2,B,2,POS,1,Sam only gave Rob BANANAS.,Sam also gave Ellen bananas.,0.1264781079520327,0.7509351067530767,0.1225867852948906,B,1
f13,3,B,2,POS,1,Sam only gave Tom BANANAS.,Sam also gave Mary bananas.,0.15331554873985853,0.742945953746036,0.10373849751410551,B,1
f13,4,C,2,POS,2,Sam only gave Ellen ORANGES.,Sam also gave Ellen apples.,0.015109571903371928,0.6130542365523927,0.3718361915442354,B,0
f13,5,C,2,POS,2,Sam only gave Rob BANANAS.,Sam also gave Rob oranges.,0.011977685966153841,0.5132986648725271,0.4747236491613191,B,0
f13,6,C,2,POS,2,Sam only gave Sue ORANGES.,Sam also gave Sue bananas.,0.015321235282602466,0.3433034689378025,0.6413752957795951,C,1
f13,7,C,2,POS,2,Sam only gave Tom APPLES.,Sam also gave Tom bananas.,0.01564018701921961,0.5343727701230397,0.44998704285774066,B,0
