example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,,,,"The word ""only"" in S1 implies that Ellen was the sole recipient of oranges from Sam, which contradicts S2 stating that Sue also received oranges.",,,2,POS,1,ns2,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145416,,,speaker1
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,,,,"The focus on ""Tom"" in S1 implies Sam gave apples only to Tom and no one else. S2 states Sam also gave apples to Bill, which contradicts the exclusivity implied in S1.",,,1,POS,1,ns2,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145416,,,speaker1
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,,,,"The prosodic focus on ""bananas"" in S1 emphasizes that only bananas were given, making it entailed that grapes were not given.",,,2,NEG,2,ns2,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145416,,,speaker1
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,,,,"The focus on ""Ellen"" in S1 implies Sam gave bananas *only* to Ellen, so giving grapes to Ellen contradicts the exclusivity implied by ""only.""",,,1,POS,2,ns2,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145416,,,speaker1
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,,,,"The prosodic focus on ""only"" in S1 emphasizes that Ellen was the sole recipient of grapes, making S2 (Sam didn't give Rob grapes) a logical consequence.",,,2,NEG,1,ns2,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145416,,,speaker1
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,,,,"The word ""only"" in S1 implies that Sam gave Rob no other fruit besides bananas. S2 states that Sam also gave Rob oranges, which contradicts the exclusivity implied by ""only"".",,,1,POS,2,ns3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145416,,,speaker1
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,,,,"The word ""only"" in S1 implies that Sam did not give Mary anything other than apples. S2 states that Sam also gave Mary bananas, which contradicts the exclusivity implied by ""only"".",,,2,POS,2,ns3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145416,,,speaker1
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"The focus on ""Sue"" in S1 implies that she was the only recipient of bananas, making S2 (Sam didn't give Rob bananas) logically entailed.",,,1,NEG,1,ns3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145416,,,speaker1
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,C,,,,"The focus on ""only"" in S1 implies Sam did not give grapes to anyone else, contradicting S2 which states he gave grapes to Ellen.",,,2,POS,1,ns3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145416,,,speaker1
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,,,,"The word ""only"" in S1 implies that Ellen was the sole recipient of apples from Sam. S2 states that Rob also received apples, which contradicts the exclusivity implied by ""only"".",,,1,POS,1,ns3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145416,,,speaker1
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,,,,"The focus on ""bananas"" in S1 emphasizes that this was the only fruit given, making S2 (not giving oranges) consistent with the information provided.",,,2,NEG,2,ns3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145416,,,speaker1
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"The prosodic focus on ""apples"" in S1 emphasizes that Sue received apples and nothing else. S2 states that Sue didn't receive oranges, which is consistent with the idea that only apples were given. Thus, S2 is entailed by S1.",,,1,NEG,2,ns3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145416,,,speaker1
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,,,,"The prosodic focus on ""apples"" in S1 emphasizes the type of item given, implying that apples were the only thing Sam gave to Bill. S2 states that Sam didn't give Mary apples, which is consistent with S1 and does not contradict it. Therefore, S2 is entailed by S1.",,,2,NEG,1,ns3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145416,,,speaker1
