example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
2,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,,,,"The prosodic focus on ""Bill"" in S1 emphasizes that Bill was the only recipient, making S2 (Sam didn't give Tom bananas) a logical consequence.",,,1,NEG,1,ns2,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145523,,,speaker2
3,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,,,,"S1 states Sam gave oranges to Ellen and only Ellen, implying no one else received oranges. S2 contradicts this by stating Sam also gave oranges to Sue.",,,2,POS,1,ns2,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145523,,,speaker2
4,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,,,,"The focus on ""only"" in S1 implies Sam gave apples to Tom and no one else, which is contradicted by S2 stating Sam also gave apples to Bill.",,,1,POS,1,ns2,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145523,,,speaker2
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,,,,"The focus on ""bananas"" in S1 emphasizes that this was the only fruit given, making S2 a logical consequence.",,,2,NEG,2,ns2,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145523,,,speaker2
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,,,,"S2 contradicts S1 because S1 states Sam only gave Ellen bananas (implying no other fruits), while S2 claims Sam also gave her grapes.",,,1,POS,2,ns2,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145523,,,speaker2
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,C,,,,"The focus on ""Ellen"" in S1 implies that Sam gave grapes to someone other than Ellen, but S2 states Sam didn't give grapes to Rob, which contradicts the implication that Rob might have received them.",,,2,NEG,1,ns2,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145523,,,speaker2
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,,,,"The word ""only"" in S1 implies Rob received bananas and nothing else, which is contradicted by S2 stating Rob also received oranges.",,,1,POS,2,ns3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145523,,,speaker2
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,,,,"S2 contradicts S1 because S1 states Sam ""only"" gave Mary apples, implying no other fruits, while S2 says Sam also gave her bananas.",,,2,POS,2,ns3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145523,,,speaker2
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,0,C,,,,"The prosodic focus on ""Sue"" in S1 emphasizes that Sue was the only recipient, directly contradicting S2 which claims Rob was not given bananas (implying someone else might have been).",,,1,NEG,1,ns3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145523,,,speaker2
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,C,,,,"S1 states Sam gave Mary grapes and implies he did not give grapes to anyone else. S2 claims Sam also gave Ellen grapes, contradicting the exclusivity implied by ""only"" in S1.",,,2,POS,1,ns3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145523,,,speaker2
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,,,,"The word ""only"" in S1 implies that Ellen was the sole recipient of apples from Sam. S2 contradicts this by stating that Rob also received apples.",,,1,POS,1,ns3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145523,,,speaker2
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,,,,"The prosodic focus on ""bananas"" in S1 emphasizes that only bananas were given, making S2 (Sam didn't give Tom oranges) a logical consequence, as it excludes another fruit.",,,2,NEG,2,ns3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145523,,,speaker2
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,"The prosodic focus on ""apples"" in S1 emphasizes that apples were the only fruit given to Sue, making S2 (about oranges) consistent with this information.",,,1,NEG,2,ns3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145523,,,speaker2
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,,,,"The prosodic focus on ""Bill"" in S1 emphasizes that Bill was the only recipient of apples, which entails that Mary did not receive any.",,,2,NEG,1,ns3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_145523,,,speaker2
