file_id,item_idx,true_A,focus,logic,alternative,S1,S2,p_A,p_B,p_C,pred,correct
f3,7,B,1,POS,2,Sam only gave ROB apples.,Sam also gave Rob grapes.,0.00316793533982313,0.9953356380943729,0.0014964265658040329,B,1
f3,8,A,1,NEG,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,0.9613865509295942,0.03289683616696764,0.005716612903438118,A,1
f3,9,B,2,POS,1,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,0.002654871405103923,0.6496255746660772,0.34771955392881887,B,1
f4,0,C,1,POS,1,Sam only gave SUE apples.,Sam also gave Rob apples.,2.1441551656011152e-05,0.00015843281005128545,0.9998201256382927,C,1
f4,1,B,2,NEG,1,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,0.7020021191495575,0.29263802866147526,0.005359852188967355,A,0
f4,2,C,1,POS,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,7.482408564377082e-05,0.00029593497651436885,0.9996292409378419,C,1
f4,3,B,2,NEG,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,0.0035542603348890345,0.9854978467099765,0.01094789295513448,B,1
f4,4,B,1,POS,2,Sam only gave ROB bananas.,Sam also gave Rob oranges.,0.0074837483288114305,0.980177635720232,0.01233861595095657,B,1
f4,5,A,2,NEG,2,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,0.9747056736178025,0.01785235698386482,0.0074419693983326625,A,1
f4,6,A,2,NEG,2,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,0.9818790768562565,0.008494918629189935,0.00962600451455359,A,1
f4,7,B,2,NEG,1,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,0.02865801381459861,0.949023101317177,0.0223188848682244,B,1
f4,8,A,1,NEG,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,0.7880201396629186,0.19924270070085265,0.012737159636228741,A,1
f4,9,A,2,NEG,2,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,0.9868915007986572,0.004570214811115251,0.008538284390227536,A,1
f5,0,C,2,POS,2,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,4.49509654177732e-06,1.8925063401704947e-05,0.9999765798400565,C,1
f5,1,C,1,POS,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,4.5390676978040945e-05,0.00015842902987603418,0.9997961802931459,C,1
f5,2,B,1,NEG,2,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,0.009669344446609482,0.986299873185394,0.0040307823679965275,B,1
f5,3,C,1,POS,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,6.961977448900873e-06,4.006340936007148e-05,0.999952974613191,C,1
f5,4,B,2,NEG,1,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,0.19575479739700236,0.7742252325748579,0.03001997002813977,B,1
f5,5,C,2,POS,2,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,0.00033452119729724436,0.0024717959779319266,0.9971936828247708,C,1
f5,6,C,1,POS,1,Sam only gave SUE apples.,Sam also gave Mary apples.,0.0003336001351695349,0.005218384314090711,0.9944480155507398,C,1
f5,7,C,2,POS,2,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,2.1442302096008422e-05,0.00012339192531570658,0.9998551657725883,C,1
f5,8,C,2,POS,2,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,2.144312840756627e-05,8.480922065310255e-05,0.9998937476509393,C,1
f5,9,A,2,NEG,2,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,0.9462112227863976,0.025215674145365942,0.02857310306823653,A,1
f6,0,A,1,NEG,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,0.6752111237927064,0.31894715539293966,0.0058417208143538525,A,1
f6,1,B,1,POS,2,Sam only gave SUE grapes.,Sam also gave Sue oranges.,0.0015966308922646304,0.26851205470225664,0.7298913144054787,C,0
f6,2,B,1,NEG,2,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,0.9714164242793435,0.0177921128980257,0.010791462822630854,A,0
f6,3,B,2,POS,1,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,0.00457021453104134,0.9868915010538545,0.00853828441510423,B,1
f6,4,C,2,POS,2,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,4.0059325295286087e-05,0.00010889255229888753,0.9998510481224058,C,1
f6,5,A,2,NEG,2,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,0.9659028651661647,0.02574043810932342,0.008356696724511862,A,1
f6,6,A,2,NEG,2,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,0.9747056741097855,0.007441969311839281,0.01785235657837526,A,1
f6,7,B,1,NEG,2,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,0.9449999037957602,0.04152039712305236,0.01347969908118746,A,0
f6,8,C,2,POS,2,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,0.00013972286264433737,0.0007095712570265474,0.9991507058803291,C,1
f6,9,B,1,POS,2,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,0.00042919164190946465,0.0031713211599852034,0.9963994871981053,C,0
f7,0,C,2,POS,2,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,9.606104527303153e-05,0.0004305157355616938,0.9994734232191653,C,1
f7,1,C,1,POS,1,Sam only gave MARY apples.,Sam also gave Ellen apples.,2.7523838462339497e-05,0.0004305452472073413,0.9995419309143303,C,1
f7,2,B,2,POS,1,Sam only gave Sue APPLES.,Sam also gave Tom apples.,0.0012862330490745724,0.9694392370185712,0.02927452993235432,B,1
f7,3,B,1,NEG,2,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,0.8796322526684802,0.11904527381999885,0.0013224735115209508,A,0
f7,4,B,1,NEG,2,Sam only gave BILL apples.,Sam didn't give Bill bananas.,0.9353002521682307,0.05979174224971012,0.0049080055820592125,A,0
f7,5,B,1,NEG,2,Sam only gave SUE apples.,Sam didn't give Sue bananas.,0.0075644516616791705,0.9907476907294289,0.0016878576088918656,B,1
f7,6,A,1,NEG,1,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,0.40346835478615006,0.5870429790857424,0.009488666128107474,B,0
f7,7,A,1,NEG,1,Sam only gave TOM apples.,Sam didn't give Mary apples.,0.0066535524515377925,0.9874747087390079,0.0058717388094543166,B,0
f7,8,B,2,POS,1,Sam only gave Tom APPLES.,Sam also gave Bill apples.,0.003569636896408064,0.9897614032032075,0.006668959900384456,B,1
f7,9,B,2,NEG,1,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,0.2605717505626461,0.7083073957730454,0.031120853664308504,B,1
f8,0,B,2,POS,1,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,0.002341207284505444,0.8335275080362952,0.1641312846791994,B,1
f8,1,B,1,POS,2,Sam only gave ROB grapes.,Sam also gave Rob oranges.,0.004063243474023723,0.9942429444862431,0.001693812039733257,B,1
f8,2,C,1,POS,1,Sam only gave TOM apples.,Sam also gave Bill apples.,0.0005430992772616041,0.13289203256685386,0.8665648681558845,C,1
f8,3,C,2,POS,2,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,7.88890427583586e-06,4.5397510992346234e-05,0.9999467135847319,C,1
f8,4,B,2,POS,1,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,0.014042810560955733,0.9844770879988289,0.0014801014402153361,B,1
f8,5,A,2,NEG,2,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,0.8858047352870304,0.09336313269008886,0.020832132022880784,A,1
f8,6,B,2,NEG,1,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,0.6387903411366185,0.3419198612842085,0.019289797579173016,A,0
f8,7,B,2,POS,1,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,0.010980137461132414,0.9884004056655411,0.0006194568733264668,B,1
f8,8,B,2,NEG,1,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,0.7953245830066793,0.1774609065710425,0.027214510422278248,A,0
f8,9,B,2,NEG,1,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,0.5834515464464901,0.40099999674302633,0.015548456810483568,A,0
f9,0,B,1,POS,2,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,0.009677972919689694,0.9871800494176352,0.003141977662675113,B,1
f9,1,B,1,NEG,2,Sam only gave MARY apples.,Sam didn't give Mary oranges.,0.017930168834744895,0.9789540350061983,0.0031157961590568663,B,1
f9,2,B,1,POS,2,Sam only gave TOM bananas.,Sam also gave Tom apples.,0.0034599286268164635,0.9593423349296133,0.037197736443570245,B,1
f9,3,B,1,NEG,2,Sam only gave MARY apples.,Sam didn't give Mary grapes.,0.43542370929632457,0.5590951150392521,0.005481175664423233,B,1
f9,4,A,2,NEG,2,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,0.8517093275312296,0.11526631828355552,0.033024354185214905,A,1
f9,5,B,2,POS,1,Sam only gave Rob APPLES.,Sam also gave Mary apples.,0.010867541994818722,0.9782649160103626,0.010867541994818722,B,1
f9,6,C,1,POS,1,Sam only gave ROB apples.,Sam also gave Tom apples.,0.0001987536967370619,0.9768284414099565,0.022972804893306466,B,0
f9,7,A,2,NEG,2,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,0.975441993796219,0.01227900310189052,0.01227900310189052,A,1
f9,8,B,2,POS,1,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,0.0030680337831154214,0.9639474959079762,0.03298447030890829,B,1
f9,9,C,2,POS,2,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,5.1426990455460885e-05,0.00029594188866583035,0.9996526311208787,C,1
f10,0,C,2,POS,2,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,1.7776616432109232e-05,0.00010889497326588876,0.999873328410302,C,1
f10,1,B,2,NEG,1,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,0.8215017578906232,0.12598139042474948,0.052516851684627275,A,0
f10,2,B,1,POS,2,Sam only gave MARY apples.,Sam also gave Mary bananas.,0.003469655899964552,0.14753351087634994,0.8489968332236855,C,0
f10,3,A,1,NEG,1,Sam only gave SUE apples.,Sam didn't give Rob apples.,0.9734515516016364,0.010814070596754445,0.015734377801609075,A,1
f10,4,B,1,POS,2,Sam only gave BILL bananas.,Sam also gave Bill grapes.,0.0007054784816718884,0.005906898464320075,0.9933876230540081,C,0
f10,5,A,2,NEG,2,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,0.9202137905143092,0.06666006475271681,0.01312614473297397,A,1
f10,6,C,1,POS,1,Sam only gave SUE grapes.,Sam also gave Tom grapes.,0.0001232672165493356,0.0010321037500484107,0.9988446290334022,C,1
f10,7,A,1,NEG,1,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,0.7678658071557477,0.1512017327444757,0.08093246009977657,A,1
f10,8,B,1,POS,2,Sam only gave MARY grapes.,Sam also gave Mary bananas.,0.002169842243793229,0.9919319150646945,0.0058982426915123445,B,1
f10,9,A,1,NEG,1,Sam only gave SUE apples.,Sam didn't give Bill apples.,0.09397532261049074,0.8916130940271308,0.014411583362378457,B,0
f11,0,A,1,NEG,1,Sam only gave ROB oranges.,Sam didn't give Tom oranges.,0.8330396722030429,0.1447605719423061,0.02219975585465108,A,1
f11,1,A,1,NEG,1,Sam only gave SUE grapes.,Sam didn't give Bill grapes.,0.9807697422821319,0.009615128858934088,0.009615128858934088,A,1
f11,2,A,1,NEG,1,Sam only gave SUE oranges.,Sam didn't give Mary oranges.,0.6453587693007763,0.34543568280315706,0.009205547896066625,A,1
f11,3,B,1,NEG,2,Sam only gave ELLEN bananas.,Sam didn't give Ellen grapes.,0.6453587802424295,0.34543567216956095,0.009205547588009576,A,0
f11,4,B,1,NEG,2,Sam only gave ELLEN bananas.,Sam didn't give Ellen oranges.,0.1637983262766078,0.8318365960751152,0.004365077648277064,B,1
f11,5,B,1,NEG,2,Sam only gave ROB grapes.,Sam didn't give Rob apples.,0.19954133900939022,0.7892013090021712,0.011257351988438576,B,1
f11,6,C,1,POS,1,Sam only gave BILL apples.,Sam also gave Ellen apples.,3.5345787384301654e-05,0.0002959466587747047,0.999668707553841,C,1
f11,7,C,1,POS,1,Sam only gave ELLEN apples.,Sam also gave Sue apples.,4.005025379636195e-05,0.000335336695330594,0.999624613050873,C,1
f11,8,C,1,POS,1,Sam only gave ELLEN oranges.,Sam also gave Rob oranges.,1.1478177641932943e-05,5.144162512977426e-05,0.9999370801972283,C,1
f11,9,C,1,POS,1,Sam only gave SUE apples.,Sam also gave Bill apples.,4.003859601356299e-05,0.0006263089999485196,0.9993336524040379,C,1
f12,0,B,1,POS,2,Sam only gave BILL grapes.,Sam also gave Bill apples.,0.008283069545383706,0.8448960208225498,0.14682090963206657,B,1
f12,1,B,1,POS,2,Sam only gave ROB apples.,Sam also gave Rob bananas.,0.0024486766757736192,0.00968470384151045,0.9878666194827159,C,0
f12,2,B,1,POS,2,Sam only gave ROB grapes.,Sam also gave Rob bananas.,0.09533398072018842,0.9045036064225003,0.00016241285731125922,B,1
f12,3,B,2,NEG,1,Sam only gave Rob ORANGES.,Sam didn't give Ellen oranges.,0.6891418300120674,0.28727703420174255,0.023581135786190057,A,0
f12,4,B,2,NEG,1,Sam only gave Sue APPLES.,Sam didn't give Rob apples.,0.08307360328197494,0.8931254101095819,0.023800986608443143,B,1
f12,5,B,2,NEG,1,Sam only gave Tom APPLES.,Sam didn't give Bill apples.,0.2389134581452276,0.7359052479298646,0.025181293924907883,B,1
f12,6,B,2,NEG,1,Sam only gave Tom BANANAS.,Sam didn't give Sue bananas.,0.09379533872475257,0.8899054731471255,0.016299188128121856,B,1
f12,7,A,2,NEG,2,Sam only gave Sue APPLES.,Sam didn't give Sue oranges.,0.973451549372182,0.015734379504908327,0.010814071122909597,A,1
f12,8,A,2,NEG,2,Sam only gave Sue BANANAS.,Sam didn't give Sue oranges.,0.9807697424527881,0.009615128773605939,0.009615128773605939,A,1
f12,9,A,2,NEG,2,Sam only gave Sue ORANGES.,Sam didn't give Sue bananas.,0.9167958314521389,0.06641246726599703,0.01679170128186403,A,1
f13,0,B,2,POS,1,Sam only gave Ellen BANANAS.,Sam also gave Tom bananas.,0.002750687754369152,0.9793125751900887,0.017936737055542076,B,1
f13,1,B,2,POS,1,Sam only gave Ellen ORANGES.,Sam also gave Rob oranges.,0.009426582931114168,0.9615375000145081,0.029035917054377705,B,1
f13,2,B,2,POS,1,Sam only gave Rob BANANAS.,Sam also gave Ellen bananas.,0.05277447662776397,0.9354499470307457,0.011775576341490337,B,1
f13,3,B,2,POS,1,Sam only gave Tom BANANAS.,Sam also gave Mary bananas.,0.0016906865853075024,0.9924082383400197,0.005901075074672817,B,1
f13,4,C,2,POS,2,Sam only gave Ellen ORANGES.,Sam also gave Ellen apples.,0.001421128019479096,0.9452514325205957,0.05332743945992516,B,0
f13,5,C,2,POS,2,Sam only gave Rob BANANAS.,Sam also gave Rob oranges.,0.00023020135744568698,0.001324717328642941,0.9984450813139114,C,1
f13,6,C,2,POS,2,Sam only gave Sue ORANGES.,Sam also gave Sue bananas.,0.0011141069432744795,0.04737303441410955,0.9515128586426159,C,1
f13,7,C,2,POS,2,Sam only gave Tom APPLES.,Sam also gave Tom bananas.,0.00010885003654449572,0.00043051020637024934,0.9994606397570852,C,1
