example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,,,0,Sam only gave ROB bananas.,,,0.0,,2,POS,1,f8,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,,,0,Sam only gave BILL bananas.,,,0.0,,2,NEG,1,f8,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,,,0,Sam only gave ELLen grapes.,,,0.0,,2,NEG,1,f8,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,,,0,Sam only gave ELLen bananas.,,,0.0,,1,POS,2,f9,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,,,1,Sam only gave MARY apples.,,,0.0,,1,NEG,2,f9,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,,,1,Sam only gave TOM bananas.,,,0.0,,1,POS,2,f9,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,,,1,Sam only gave MARY apples.,,,0.0,,1,NEG,2,f9,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,,,0,Sam only gave MARY oranges.,,,0.0,,2,NEG,2,f9,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,,,0,Sam only gave ROB apples.,,,0.0,,2,POS,1,f9,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,,,1,Sam only gave ROB apples.,,,0.0,,1,POS,1,f9,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,,,0,Sam only gave ROB oranges.,,,0.0,,2,NEG,2,f9,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,,,0,Sam only gave BILL grapes.,,,0.0,,2,POS,1,f9,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,,,0,Sam only gave ROB grapes.,,,0.0,,2,POS,2,f9,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,,,0,Sam only gave TOM apples.,,,0.0,,2,POS,2,f10,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,,,0,Sam only gave MARY bananas.,,,0.0,,2,NEG,1,f10,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
2,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,,,1,Sam only gave MARY apples.,,,0.0,,1,POS,2,f10,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
3,0,Sam only gave SUE apples.,Sam didn't give Rob apples.,A,,,1,Sam only gave SUE apples.,,,0.0,,1,NEG,1,f10,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
4,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,B,,,1,Sam only gave BILL bananas.,,,0.0,,1,POS,2,f10,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
5,0,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,A,,,0,Sam only gave ROB grapes.,,,0.0,,2,NEG,2,f10,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
6,0,Sam only gave SUE grapes.,Sam also gave Tom grapes.,C,,,1,Sam only gave SUE grapes.,,,0.0,,1,POS,1,f10,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
7,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,A,,,0,Sam only gave ELLen grapes.,,,0.0,,1,NEG,1,f10,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
8,0,Sam only gave MARY grapes.,Sam also gave Mary bananas.,B,,,1,Sam only gave MARY grapes.,,,0.0,,1,POS,2,f10,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
9,0,Sam only gave SUE apples.,Sam didn't give Bill apples.,A,,,1,Sam only gave SUE apples.,,,0.0,,1,NEG,1,f10,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
0,0,Sam only gave ROB oranges.,Sam didn't give Tom oranges.,A,,,1,Sam only gave ROB oranges.,,,0.0,,1,NEG,1,f11,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
1,0,Sam only gave SUE grapes.,Sam didn't give Bill grapes.,A,,,1,Sam only gave SUE grapes.,,,0.0,,1,NEG,1,f11,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
2,0,Sam only gave SUE oranges.,Sam didn't give Mary oranges.,A,,,1,Sam only gave SUE oranges.,,,0.0,,1,NEG,1,f11,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
3,0,Sam only gave ELLEN bananas.,Sam didn't give Ellen grapes.,B,,,0,Sam only gave ELLen bananas.,,,0.0,,1,NEG,2,f11,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
4,0,Sam only gave ELLEN bananas.,Sam didn't give Ellen oranges.,B,,,0,Sam only gave ELLen bananas.,,,0.0,,1,NEG,2,f11,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
5,0,Sam only gave ROB grapes.,Sam didn't give Rob apples.,B,,,1,Sam only gave ROB grapes.,,,0.0,,1,NEG,2,f11,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
6,0,Sam only gave BILL apples.,Sam also gave Ellen apples.,C,,,1,Sam only gave BILL apples.,,,0.0,,1,POS,1,f11,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
7,0,Sam only gave ELLEN apples.,Sam also gave Sue apples.,C,,,0,Sam only gave ELLen apples.,,,0.0,,1,POS,1,f11,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
8,0,Sam only gave ELLEN oranges.,Sam also gave Rob oranges.,C,,,0,Sam only gave ELLen oranges.,,,0.0,,1,POS,1,f11,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
9,0,Sam only gave SUE apples.,Sam also gave Bill apples.,C,,,1,Sam only gave SUE apples.,,,0.0,,1,POS,1,f11,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
0,0,Sam only gave BILL grapes.,Sam also gave Bill apples.,B,,,1,Sam only gave BILL grapes.,,,0.0,,1,POS,2,f12,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
1,0,Sam only gave ROB apples.,Sam also gave Rob bananas.,B,,,1,Sam only gave ROB apples.,,,0.0,,1,POS,2,f12,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
2,0,Sam only gave ROB grapes.,Sam also gave Rob bananas.,B,,,1,Sam only gave ROB grapes.,,,0.0,,1,POS,2,f12,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
3,0,Sam only gave Rob ORANGES.,Sam didn't give Ellen oranges.,B,,,0,Sam only gave ROB oranges.,,,0.0,,2,NEG,1,f12,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
4,0,Sam only gave Sue APPLES.,Sam didn't give Rob apples.,B,,,0,Sam only gave SUE apples.,,,0.0,,2,NEG,1,f12,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
5,0,Sam only gave Tom APPLES.,Sam didn't give Bill apples.,B,,,0,Sam only gave BILL apples.,,,0.1538,,2,NEG,1,f12,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
6,0,Sam only gave Tom BANANAS.,Sam didn't give Sue bananas.,B,,,0,Sam only gave TOM bananas.,,,0.0,,2,NEG,1,f12,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
7,0,Sam only gave Sue APPLES.,Sam didn't give Sue oranges.,A,,,0,Sam only gave SUE apples.,,,0.0,,2,NEG,2,f12,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
8,0,Sam only gave Sue BANANAS.,Sam didn't give Sue oranges.,A,,,0,Sam only gave SUE bananas.,,,0.0,,2,NEG,2,f12,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue bananas.,A,,,0,Sam only gave SU oranges.,,,0.0385,,2,NEG,2,f12,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
0,0,Sam only gave Ellen BANANAS.,Sam also gave Tom bananas.,B,,,0,Sam only gave BILL bananas.,,,0.1429,,2,POS,1,f13,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
1,0,Sam only gave Ellen ORANGES.,Sam also gave Rob oranges.,B,,,0,Sam only gave ELLen oranges.,,,0.0,,2,POS,1,f13,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
2,0,Sam only gave Rob BANANAS.,Sam also gave Ellen bananas.,B,,,0,Sam only gave ROB bananas.,,,0.0,,2,POS,1,f13,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220508,,,speaker0
