example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,,,0,Sam only gave BILL bananas.,,,0.0,,2,NEG,2,ns2,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220727,,,speaker1
6,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,,,0,Sam only gave ELLen bananas.,,,0.0,,1,POS,2,ns2,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220727,,,speaker1
7,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,,,0,Sam only gave Ellen grapes.,,,0.0,,2,NEG,1,ns2,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220727,,,speaker1
0,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,,,1,Sam only gave ROB bananas.,,,0.0,,1,POS,2,ns3,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220727,,,speaker1
1,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,,,0,Sam only gave MARY apples.,,,0.0,,2,POS,2,ns3,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220727,,,speaker1
2,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,,,1,Sam only gave SUE bananas.,,,0.0,,1,NEG,1,ns3,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220727,,,speaker1
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,,,0,Sam only gave MARY grapes.,,,0.0,,2,POS,1,ns3,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220727,,,speaker1
4,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,,,0,Sam only gave ELLen apples.,,,0.0,,1,POS,1,ns3,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220727,,,speaker1
5,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,,,0,Sam only gave TOM bananas.,,,0.0,,2,NEG,2,ns3,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220727,,,speaker1
6,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,,,1,Sam only gave SUE apples.,,,0.0,,1,NEG,2,ns3,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220727,,,speaker1
7,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,,,0,Sam only gave BILL apples.,,,0.0,,2,NEG,1,ns3,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220727,,,speaker1
