file_id,item_idx,true_A,focus,logic,alternative,S1,S2,p_A,p_B,p_C,pred,correct
f2,6,A,2,NEG,2,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,0.007951485404673393,0.180974979176308,0.8110735354190186,C,0
f2,7,B,1,POS,2,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,0.11205338465073084,0.8279687582132753,0.05997785713599382,B,1
f2,8,B,1,NEG,2,Sam only gave MARY grapes.,Sam didn't give Mary apples.,0.00377090036366867,0.014010593636033353,0.982218506000298,C,0
f2,9,C,1,POS,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,0.09211822240933423,0.8739933766872308,0.033888400903435006,B,0
f3,0,A,1,NEG,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,0.008787998818876737,0.036998855901145204,0.954213145279978,C,0
f3,1,C,2,NEG,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen apples.,0.005663694313025357,0.04184935585490279,0.9524869498320718,C,1
f3,2,B,2,POS,1,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,0.07503016039481696,0.6282198024932653,0.2967500371119177,B,1
f3,3,B,2,POS,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,0.10501769399678028,0.7759816606131532,0.11900064539006645,B,1
f3,4,B,2,NEG,1,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,0.05224641412811206,0.3860517040945763,0.5617018817773117,C,0
f3,5,B,2,NEG,1,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,0.001684238902843986,0.00969212570494281,0.9886236353922132,C,0
f3,6,B,1,POS,2,Sam only gave ROB oranges.,Sam also gave Rob apples.,0.15142801305473205,0.5989094161733034,0.24966257077196452,B,1
f3,7,B,1,POS,2,Sam only gave ROB apples.,Sam also gave Rob grapes.,0.09640507873163714,0.8071898425367257,0.09640507873163714,B,1
f3,8,A,1,NEG,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,0.009095527671727112,0.063135474827467,0.9277689975008059,C,0
f3,9,B,2,POS,1,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,0.11116562060548776,0.8214090232872314,0.0674253561072808,B,1
f4,0,C,1,POS,1,Sam only gave SUE apples.,Sam also gave Rob apples.,0.0809324562799077,0.767865805601311,0.15120173811878126,B,0
f4,1,B,2,NEG,1,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,0.01987683405710521,0.3992369081571492,0.5808862577857455,C,0
f4,2,C,1,POS,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,0.10020613945113004,0.8390157618336439,0.06077809871522607,B,0
f4,3,B,2,NEG,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,0.02083213049768447,0.8858047442180411,0.09336312528427444,B,1
f4,4,B,1,POS,2,Sam only gave ROB bananas.,Sam also gave Rob oranges.,0.11571534890292064,0.8550272300411562,0.02925742105592314,B,1
f4,5,A,2,NEG,2,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,0.027434206315054176,0.4862828968424729,0.4862828968424729,C,0
f4,6,A,2,NEG,2,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,0.015894471916454822,0.2646667610617996,0.7194387670217456,C,0
f4,7,B,2,NEG,1,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,0.022184122633341356,0.2876880535972667,0.690127823769392,C,0
f4,8,A,1,NEG,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,0.034953855277068374,0.4825230723614658,0.4825230723614658,C,0
f4,9,A,2,NEG,2,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,0.010333596551825886,0.05946573918850802,0.9302006642596661,C,0
f5,0,C,2,POS,2,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,0.17782547014796038,0.6206718863253129,0.20150264352672675,B,0
f5,1,C,1,POS,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,0.027599568000059867,0.9139721517783328,0.05842828022160734,B,0
f5,2,B,1,NEG,2,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,0.0721782664339673,0.3234805311701699,0.6043412023958628,C,0
f5,3,C,1,POS,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,0.09013664507374362,0.8551927180918522,0.054670636834404256,B,0
f5,4,B,2,NEG,1,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,0.14140116980768289,0.559252511833559,0.29934631835875813,B,1
f5,5,C,2,POS,2,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,0.10020614594118941,0.8390157545320388,0.06077809952677178,B,0
f5,6,C,1,POS,1,Sam only gave SUE apples.,Sam also gave Mary apples.,0.1358244503376228,0.6897735072783902,0.17440204238398707,B,0
f5,7,C,2,POS,2,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,0.06671312360241478,0.9209461897760279,0.012340686621557297,B,0
f5,8,C,2,POS,2,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,0.08794894106082309,0.8344363874189841,0.0776146715201929,B,0
f5,9,A,2,NEG,2,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,0.052806404718220415,0.6433137016456656,0.303879893636114,B,0
f6,0,A,1,NEG,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,0.034691955025387945,0.4226345370144296,0.5426735079601824,C,0
f6,1,B,1,POS,2,Sam only gave SUE grapes.,Sam also gave Sue oranges.,0.23269653465439571,0.3836517326728021,0.3836517326728021,C,0
f6,2,B,1,NEG,2,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,0.0041499555833236995,0.04191306521627701,0.9539369792003993,C,0
f6,3,B,2,POS,1,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,0.07842513999581105,0.843149720008378,0.07842513999581105,B,1
f6,4,C,2,POS,2,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,0.14301806097364236,0.8230121674299731,0.03396977159638456,B,0
f6,5,A,2,NEG,2,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,0.008463948860717356,0.557418275161503,0.4341177759777797,B,0
f6,6,A,2,NEG,2,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,0.010836782253489993,0.18044862071830162,0.8087145970282084,C,0
f6,7,B,1,NEG,2,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,0.050752883230423596,0.6182967232396569,0.3309503935299195,B,1
f6,8,C,2,POS,2,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,0.07403488453683979,0.901929508018372,0.02403560744478819,B,0
f6,9,B,1,POS,2,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,0.05402228570672398,0.8450507890185478,0.10092692527472821,B,1
f7,0,C,2,POS,2,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,0.09124002096802131,0.8656612442366127,0.043098734795366016,B,0
f7,1,C,1,POS,1,Sam only gave MARY apples.,Sam also gave Ellen apples.,0.1251065717651399,0.8157972684391084,0.059096159795751745,B,0
f7,2,B,2,POS,1,Sam only gave Sue APPLES.,Sam also gave Tom apples.,0.07933525720019319,0.7527119968765579,0.1679527459232489,B,1
f7,3,B,1,NEG,2,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,0.014053070445457207,0.26516200497800363,0.7207849245765392,C,0
f7,4,B,1,NEG,2,Sam only gave BILL apples.,Sam didn't give Bill bananas.,0.02828923164935091,0.6048504306626661,0.366860337687983,B,1
f7,5,B,1,NEG,2,Sam only gave SUE apples.,Sam didn't give Sue bananas.,0.012340686149611254,0.06671312114141327,0.9209461927089755,C,0
f7,6,A,1,NEG,1,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,0.025379082513489637,0.3969956633666153,0.5776252541198951,C,0
f7,7,A,1,NEG,1,Sam only gave TOM apples.,Sam didn't give Mary apples.,0.023691781215173274,0.23927850477846765,0.7370297140063591,C,0
f7,8,B,2,POS,1,Sam only gave Tom APPLES.,Sam also gave Bill apples.,0.03214733115576948,0.9394827474030482,0.028369921441182312,B,1
f7,9,B,2,NEG,1,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,0.044648365653626676,0.6984179983957355,0.25693363595063784,B,1
f8,0,B,2,POS,1,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,0.11719043788670738,0.8659266789349426,0.016882883178350013,B,1
f8,1,B,1,POS,2,Sam only gave ROB grapes.,Sam also gave Rob oranges.,0.17803020766363312,0.7978760238435613,0.024093768492805576,B,1
f8,2,C,1,POS,1,Sam only gave TOM apples.,Sam also gave Bill apples.,0.032607245738887757,0.9529233769268539,0.014469377334258312,B,0
f8,3,C,2,POS,2,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,0.05893694795939465,0.9219290258875319,0.019134026153073493,B,0
f8,4,B,2,POS,1,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,0.18424881834845158,0.7287181970591727,0.08703298459237564,B,1
f8,5,A,2,NEG,2,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,0.04708375370554567,0.44671819901015924,0.5061980472842951,C,0
f8,6,B,2,NEG,1,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,0.06366956658834425,0.6845123799213694,0.2518180534902864,B,1
f8,7,B,2,POS,1,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,0.1301394586514241,0.8486158591932048,0.021244682155371102,B,1
f8,8,B,2,NEG,1,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,0.046392105175666644,0.388436352207142,0.5651715426171914,C,0
f8,9,B,2,NEG,1,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,0.025181292506228574,0.2389134428903015,0.7359052646034699,C,0
f9,0,B,1,POS,2,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,0.07572305509515236,0.718440334033189,0.20583661087165864,B,1
f9,1,B,1,NEG,2,Sam only gave MARY apples.,Sam didn't give Mary oranges.,0.07994112635172212,0.46002943682413894,0.46002943682413894,C,0
f9,2,B,1,POS,2,Sam only gave TOM bananas.,Sam also gave Tom apples.,0.10092692742275403,0.8450507864084839,0.05402228616876217,B,1
f9,3,B,1,NEG,2,Sam only gave MARY apples.,Sam didn't give Mary grapes.,0.035119025090222994,0.2594964796748203,0.7053844952349567,C,0
f9,4,A,2,NEG,2,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,0.011693409200250018,0.059384030590958314,0.9289225602087917,C,0
f9,5,B,2,POS,1,Sam only gave Rob APPLES.,Sam also gave Mary apples.,0.11476169717665882,0.847980634136187,0.037257668687154175,B,1
f9,6,C,1,POS,1,Sam only gave ROB apples.,Sam also gave Tom apples.,0.04038789366758172,0.9192242126648366,0.04038789366758172,B,0
f9,7,A,2,NEG,2,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,0.05661173025858544,0.6896720761848314,0.2537161935565832,B,0
f9,8,B,2,POS,1,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,0.11367896886800553,0.577309510816583,0.3090115203154115,B,1
f9,9,C,2,POS,2,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,0.11355999443815074,0.8391011552354398,0.04733885032640947,B,0
f10,0,C,2,POS,2,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,0.12746206243010497,0.8311570663815301,0.041380871188364914,B,0
f10,1,B,2,NEG,1,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,0.07462834073388709,0.8023303178314447,0.12304134143466824,B,1
f10,2,B,1,POS,2,Sam only gave MARY apples.,Sam also gave Mary bananas.,0.19409980955985429,0.7676796728862301,0.038220517553915666,B,1
f10,3,A,1,NEG,1,Sam only gave SUE apples.,Sam didn't give Rob apples.,0.06291794636662215,0.41027652847640406,0.5268055251569738,C,0
f10,4,B,1,POS,2,Sam only gave BILL bananas.,Sam also gave Bill grapes.,0.07050945784195996,0.8589810843160801,0.07050945784195996,B,1
f10,5,A,2,NEG,2,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,0.009000684408711022,0.18078357670738834,0.8102157388839006,C,0
f10,6,C,1,POS,1,Sam only gave SUE grapes.,Sam also gave Tom grapes.,0.046038285682016906,0.7201600050281188,0.2338017092898643,B,0
f10,7,A,1,NEG,1,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,0.02440494616015032,0.7132171116112179,0.2623779422286317,B,0
f10,8,B,1,POS,2,Sam only gave MARY grapes.,Sam also gave Mary bananas.,0.14655616783025247,0.5796408719935938,0.27380296017615374,B,1
f10,9,A,1,NEG,1,Sam only gave SUE apples.,Sam didn't give Bill apples.,0.022712376040756346,0.6637529176419703,0.3135347063172733,B,0
f11,0,A,1,NEG,1,Sam only gave ROB oranges.,Sam didn't give Tom oranges.,0.03511902413475492,0.7053845029503106,0.25949647291493444,B,0
f11,1,A,1,NEG,1,Sam only gave SUE grapes.,Sam didn't give Bill grapes.,0.034103717697834456,0.7291695750784493,0.2367267072237163,B,0
f11,2,A,1,NEG,1,Sam only gave SUE oranges.,Sam didn't give Mary oranges.,0.01609814286358299,0.1049730771859497,0.8789287799504673,C,0
f11,3,B,1,NEG,2,Sam only gave ELLEN bananas.,Sam didn't give Ellen grapes.,0.02280739301338289,0.4580987274562582,0.5190938795303589,C,0
f11,4,B,1,NEG,2,Sam only gave ELLEN bananas.,Sam didn't give Ellen oranges.,0.015087284963496149,0.3433850337220271,0.6415276813144768,C,0
f11,5,B,1,NEG,2,Sam only gave ROB grapes.,Sam didn't give Rob apples.,0.015876221673694114,0.21916450705926654,0.7649592712670393,C,0
f11,6,C,1,POS,1,Sam only gave BILL apples.,Sam also gave Ellen apples.,0.1343744310790916,0.7732714575744886,0.09235411134641987,B,0
f11,7,C,1,POS,1,Sam only gave ELLEN apples.,Sam also gave Sue apples.,0.06742528476352815,0.7248901962707052,0.20768451896576673,B,0
f11,8,C,1,POS,1,Sam only gave ELLEN oranges.,Sam also gave Rob oranges.,0.12510656626146854,0.8157972763933385,0.05909615734519291,B,0
f11,9,C,1,POS,1,Sam only gave SUE apples.,Sam also gave Bill apples.,0.08039681779600684,0.8643473118647467,0.05525587033924654,B,0
f12,0,B,1,POS,2,Sam only gave BILL grapes.,Sam also gave Bill apples.,0.2905581001883007,0.6151114959681692,0.09433040384353016,B,1
f12,1,B,1,POS,2,Sam only gave ROB apples.,Sam also gave Rob bananas.,0.10405374482293381,0.871231322764331,0.024714932412735185,B,1
f12,2,B,1,POS,2,Sam only gave ROB grapes.,Sam also gave Rob bananas.,0.17853566025522952,0.8001412972358835,0.021323042508887023,B,1
f12,3,B,2,NEG,1,Sam only gave Rob ORANGES.,Sam didn't give Ellen oranges.,0.02031718580856118,0.7162055156448984,0.26347729854654045,B,1
f12,4,B,2,NEG,1,Sam only gave Sue APPLES.,Sam didn't give Rob apples.,0.010186903295594555,0.18056717500744,0.8092459216969654,C,0
f12,5,B,2,NEG,1,Sam only gave Tom APPLES.,Sam didn't give Bill apples.,0.018121257488921315,0.9294431437008346,0.05243559881024414,B,1
f12,6,B,2,NEG,1,Sam only gave Tom BANANAS.,Sam didn't give Sue bananas.,0.012408002049126156,0.11772384933079012,0.8698681486200838,C,0
f12,7,A,2,NEG,2,Sam only gave Sue APPLES.,Sam didn't give Sue oranges.,0.04084963262757774,0.23507337646370646,0.7240769909087158,C,0
f12,8,A,2,NEG,2,Sam only gave Sue BANANAS.,Sam didn't give Sue oranges.,0.01389997092278103,0.6697381245712225,0.31636190450599644,B,0
f12,9,A,2,NEG,2,Sam only gave Sue ORANGES.,Sam didn't give Sue bananas.,0.0055139971341754655,0.06717424379204474,0.9273117590737798,C,0
f13,0,B,2,POS,1,Sam only gave Ellen BANANAS.,Sam also gave Tom bananas.,0.12676362260610652,0.8266026447362521,0.046633732657641334,B,1
f13,1,B,2,POS,1,Sam only gave Ellen ORANGES.,Sam also gave Rob oranges.,0.08605197161172348,0.8164383655526117,0.09750966283566476,B,1
f13,2,B,2,POS,1,Sam only gave Rob BANANAS.,Sam also gave Ellen bananas.,0.08218361581431799,0.8835571562524028,0.0342592279332792,B,1
f13,3,B,2,POS,1,Sam only gave Tom BANANAS.,Sam also gave Mary bananas.,0.09518329242734985,0.7969599121361889,0.10785679543646123,B,1
f13,4,C,2,POS,2,Sam only gave Ellen ORANGES.,Sam also gave Ellen apples.,0.2996265214708927,0.4359540025534185,0.2644194759756888,B,0
f13,5,C,2,POS,2,Sam only gave Rob BANANAS.,Sam also gave Rob oranges.,0.11742337957499417,0.8676479139903392,0.014928706434666542,B,0
f13,6,C,2,POS,2,Sam only gave Sue ORANGES.,Sam also gave Sue bananas.,0.092813963770706,0.8805943900986768,0.02659164613061724,B,0
f13,7,C,2,POS,2,Sam only gave Tom APPLES.,Sam also gave Tom bananas.,0.06609723289029591,0.9124441373237939,0.021458629785910135,B,0
